d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
20.7044,1.5471,0.6644,0.6871,4400922.6161,49.6506,86.2672,0.6588,0.6935,17329743.8896,52.0156,55.7178,0.6588,0.6968,24769464.6627,50.4523,48.91
24.6541,1.4379,0.6587,0.6766,4395138.268,48.9746,86.8157,0.6548,0.6843,17216996.0696,52.8709,55.0637,0.6548,0.6879,24055903.8635,50.3229,46.0851
29.3848,1.5673,0.6742,0.689,4281284.7991,49.6182,69.2212,0.6699,0.6955,18015652.0879,52.0825,40.195,0.6699,0.6986,25259187.5057,50.0207,34.1217
24.5898,1.4604,0.6653,0.6788,4478395.7044,49.6101,119.3679,0.6599,0.6859,16768503.3733,52.3524,62.2474,0.6599,0.6899,24358010.224,50.6623,51.8227
28.796,1.4676,0.6594,0.6796,4630116.6075,48.0941,52.844,0.6542,0.6872,18044703.2231,52.9559,33.9982,0.6542,0.6907,24990125.0381,50.7814,29.1626
25.8061,1.4045,0.6496,0.6734,4340401.9511,49.6614,59.2409,0.644,0.6812,16822634.4187,52.5838,38.0099,0.644,0.6855,24349025.5829,50.7481,32.584
29.803,1.5028,0.6721,0.683,4655802.707,49.7034,100.573,0.668,0.6902,18215434.1741,52.6637,50.1249,0.668,0.6939,25871298.2018,50.9812,41.2743
27.1239,1.4229,0.658,0.6752,4328452.0229,47.7397,74.3625,0.6545,0.6836,18251656.6084,52.9734,47.2348,0.6545,0.6875,25392781.5147,50.919,39.6494
25.8548,1.5065,0.6655,0.6831,4276381.442,49.0261,75.758,0.6605,0.6902,17615059.8708,52.1049,45.6651,0.6605,0.6938,24962958.5544,50.1481,38.9247
25.0587,1.5103,0.6651,0.6836,4495614.6544,48.3775,75.0268,0.6607,0.6907,17930957.025,52.7194,48.494,0.6607,0.694,24791922.7194,50.0241,41.0658
22.9473,1.5794,0.6637,0.6901,4309405.4834,48.1115,54.5502,0.66,0.6966,18289546.545,52.3388,41.3233,0.66,0.6996,25314906.7177,50.7109,36.7788
20.4144,1.48,0.6448,0.6807,4431589.2683,49.9804,52.8358,0.6406,0.688,17616304.953,52.8829,40.5112,0.6406,0.6915,24632732.0657,50.9427,35.998
22.7279,1.5187,0.6669,0.6844,4395622.281,47.09,93.9869,0.6618,0.6908,16709665.5608,52.69,60.8068,0.6618,0.6943,24108121.802,50.1583,51.101
20.0827,1.4824,0.6534,0.6808,4237063.7158,49.6779,76.906,0.6494,0.6881,17407621.0826,52.8888,55.4683,0.6494,0.6917,24616082.897,50.712,48.1831
20.1778,1.6962,0.6719,0.7014,4432792.1076,48.5375,55.817,0.6681,0.7061,17627831.6354,52.3275,44.9525,0.6681,0.7085,24765430.8363,50.0367,40.1711
20.0948,1.5587,0.6557,0.6882,4453460.7157,48.2011,55.5327,0.6514,0.695,18543235.2971,52.537,43.274,0.6514,0.698,25372821.1925,50.1996,38.3636
20.7085,1.6008,0.6725,0.6922,4358525.0824,47.8511,93.1841,0.6679,0.6983,18050334.8432,52.5888,63.7149,0.6679,0.7014,25704402.2573,50.7104,55.3451
21.9694,1.4318,0.6423,0.6761,4472907.0459,49.2104,50.8753,0.637,0.6844,18407824.9254,52.246,36.3746,0.637,0.6879,24908499.809,50.9038,32.7472
26.7733,1.4028,0.652,0.6733,4498163.1003,47.6737,60.2969,0.6467,0.6818,18138493.6201,52.9031,38.6676,0.6467,0.6859,25292319.0792,50.7526,32.9484
20.8782,1.4106,0.6521,0.674,4283582.5669,49.7818,100.0053,0.6473,0.6816,16632804.7319,52.1137,63.578,0.6473,0.6858,23969362.728,50.3348,54.2756
30.3938,1.4116,0.6615,0.6743,4717821.5743,48.9188,85.2204,0.6578,0.6823,17659001.4471,52.4901,46.4034,0.6578,0.6861,24530927.6686,50.329,38.0817
20.9112,1.5409,0.6651,0.6866,4528815.5782,49.8083,90.8423,0.6604,0.6936,18679117.776,52.001,58.4762,0.6604,0.6965,25126642.285,50.1375,51.4413
25.9017,1.5348,0.6731,0.6859,4426319.5893,49.3317,107.1651,0.6689,0.693,18509441.953,52.1551,57.725,0.6689,0.6961,25327542.0093,50.9303,49.6006
20.6742,1.4029,0.6364,0.6733,4437744.3238,49.2998,52.5286,0.6326,0.6818,18127575.6,52.3842,40.2112,0.6326,0.6855,24566949.232,50.1872,35.5253
31.8036,1.4396,0.6666,0.6769,4505478.3294,48.7391,97.216,0.6632,0.6842,16871023.5186,52.3309,49.2676,0.6632,0.6879,23682427.5543,50.1678,39.8009
25.7776,1.4172,0.6602,0.6747,4394512.5886,49.077,103.7342,0.6562,0.6833,18660063.2687,52.1167,56.4043,0.6562,0.6873,25975887.9705,50.3121,46.9981
22.7523,1.4202,0.6584,0.6748,4224028.2439,49.3013,115.2753,0.6539,0.6829,17401389.785,52.1363,66.0054,0.6539,0.6865,23922591.6921,50.304,56.1289
23.6965,1.5103,0.6636,0.6835,4223935.0204,49.2299,78.6642,0.6592,0.6906,17766428.1065,52.3471,50.6494,0.6592,0.6941,25078479.8598,50.4825,43.584
23.0727,1.5938,0.6741,0.6916,4538209.9073,49.2128,89.9087,0.6699,0.6976,17650400.5359,52.3986,57.9113,0.6699,0.7005,24727622.4618,50.6647,50.2986
25.0273,1.5287,0.6613,0.6854,4518179.9574,48.5698,54.3229,0.6574,0.692,17485075.6365,52.5284,39.3052,0.6574,0.6951,23990063.8848,50.3016,34.313
23.4476,1.6056,0.6709,0.6926,4234895.6673,48.5449,65.6815,0.666,0.6985,17601449.9077,52.9664,45.6305,0.666,0.7013,24561790.1304,50.7858,39.9582
27.1066,1.4708,0.664,0.6799,4513873.5847,47.2823,77.1726,0.6583,0.6873,17700320.629,52.9158,45.1385,0.6583,0.6907,24467743.8543,50.4017,38.03
21.8683,1.4143,0.6414,0.6744,4481595.155,48.8138,53.2909,0.6368,0.6828,18136542.4933,52.8891,39.5882,0.6368,0.6869,25473910.0642,50.2488,34.178
25.0763,1.4713,0.6597,0.6798,4259317.8182,47.0618,68.4282,0.6557,0.6869,16977012.0686,52.5483,47.4007,0.6557,0.6907,24233485.5624,50.4627,40.289
22.4857,1.5164,0.662,0.6841,4260006.2177,48.1624,74.8066,0.6581,0.6907,16933929.1094,52.7272,53.4203,0.6581,0.6943,24365970.3789,50.2961,45.5256
23.9306,1.4779,0.6574,0.6805,4389203.8637,49.655,67.1934,0.6527,0.6879,17673062.033,52.4089,44.3274,0.6527,0.6915,24957102.8353,50.2594,38.1223
21.9279,1.51,0.6534,0.6836,4453841.9571,47.5352,53.0256,0.6483,0.6904,17407463.6963,52.0253,39.6093,0.6483,0.6938,24519306.1028,50.8146,35.5289
31.8751,1.479,0.6698,0.6806,4367987.5514,49.7923,90.9258,0.6655,0.6879,17543598.0905,52.1974,43.8242,0.6655,0.6913,24297812.2434,50.8766,36.7905
22.0219,1.6803,0.6727,0.6998,4379837.1677,48.9809,53.4219,0.6684,0.705,18049220.9749,52.7849,40.8902,0.6684,0.7074,25119053.6164,50.3596,36.3097
28.0904,1.5157,0.6724,0.6842,4543584.9573,49.9048,102.7087,0.669,0.691,17511444.6912,52.2558,55.7618,0.669,0.6944,24757375.7321,50.655,46.3712
20.8415,1.5427,0.6636,0.6867,4486257.3556,48.8225,82.0626,0.6601,0.6931,17167315.8525,52.698,59.9866,0.6601,0.696,23656369.6216,50.6247,52.4414
20.6178,1.4031,0.649,0.6734,4480204.9399,48.4774,87.9667,0.6435,0.6818,17946051.3122,52.9142,58.0718,0.6435,0.6858,25193298.0364,50.191,49.2122
20.0097,1.5022,0.663,0.6827,4286773.7827,47.43,107.6467,0.6582,0.6898,17536185.8033,52.8502,71.6169,0.6582,0.6929,23818168.3621,50.2725,61.5254
26.2959,1.4273,0.6643,0.6757,4508468.5573,47.244,123.5771,0.6597,0.6842,18695806.7915,52.6363,61.314,0.6597,0.6879,25602003.3272,50.5167,50.5922
22.3263,1.4085,0.6582,0.6739,4524697.7318,48.6963,125.705,0.6527,0.682,17517710.4246,52.4102,68.9985,0.6527,0.6858,24347268.0647,50.647,58.4138
30.6256,1.4482,0.6678,0.6777,4572329.5889,48.3104,106.9582,0.6632,0.6855,17989817.9557,52.0396,48.8603,0.6632,0.6894,25281101.0911,50.6023,40.2129
20.4345,1.4847,0.6635,0.6811,4434877.1827,49.3542,125.1765,0.6582,0.6883,17333429.7258,52.2093,73.4971,0.6582,0.6918,24314525.0712,50.4934,63.148
30.629,1.5638,0.6734,0.6887,4387298.6934,47.2171,58.2568,0.6685,0.6953,18265016.3419,52.8696,35.7149,0.6685,0.6981,24782592.9122,50.2963,30.4544
20.1274,1.517,0.6611,0.6843,4560026.5815,47.2555,86.3496,0.6564,0.6913,17987832.4042,52.6281,61.1208,0.6564,0.6947,25138508.2057,50.3884,52.8796
26.7249,1.5608,0.6664,0.6883,4230540.6709,47.6515,50.8036,0.6625,0.6946,17199916.7004,52.5741,36.9065,0.6625,0.6976,24080799.3619,50.6876,32.2607
25.4983,1.5541,0.6709,0.6877,4338608.0052,49.6339,80.2206,0.6665,0.6946,18451444.6587,52.9303,49.0857,0.6665,0.6979,25867233.1733,50.9244,41.9675
29.0964,1.5947,0.6729,0.6916,4362540.5005,49.9008,52.9091,0.6692,0.6979,18299341.2,52.2033,34.6357,0.6692,0.7008,25419553.4173,50.1289,29.9639
21.8382,1.5061,0.6661,0.6832,4384621.3765,48.2636,108.8058,0.6619,0.6899,17038048.7418,52.6838,69.7468,0.6619,0.6932,23801765.3869,50.1154,58.7942
23.9649,1.4312,0.6527,0.6759,4276174.3671,49.1701,68.3687,0.6477,0.6836,17033867.7892,52.351,44.8285,0.6477,0.6874,24054653.2743,50.3961,38.6247
25.6915,1.5346,0.6656,0.6859,4448976.6137,48.2347,62.5057,0.6621,0.6922,16705926.7698,52.6982,44.6887,0.6621,0.6955,24023455.628,50.6834,38.2951
25.2968,1.4587,0.6645,0.6786,4315081.6121,47.0039,102.1909,0.6592,0.6858,16899127.5617,52.7452,57.8848,0.6592,0.6892,23351728.2305,50.4722,48.6721
20.7511,1.6038,0.669,0.6925,4309387.8314,49.0138,77.1962,0.6652,0.698,16597038.89,52.058,56.4272,0.6652,0.7008,23535694.7119,50.3642,49.892
27.2106,1.5227,0.6688,0.6847,4227156.6489,48.1605,75.0937,0.6634,0.692,18469923.3948,52.9171,43.3936,0.6634,0.6952,25307974.6946,50.7775,37.1504
20.2204,1.443,0.6528,0.6772,4442091.0761,47.3249,85.8762,0.6475,0.685,17763230.1084,52.6271,59.2825,0.6475,0.6887,24710686.196,50.5746,51.3649
21.226,1.5741,0.673,0.6897,4363385.9716,49.8908,116.1145,0.6686,0.6956,16865158.4679,52.8449,72.4991,0.6686,0.6986,23867558.7309,50.4405,61.6955
26.6779,1.4211,0.6532,0.675,4377507.6074,48.6976,59.3041,0.6496,0.6834,18196986.7204,52.6812,39.9792,0.6496,0.6874,25430816.6751,50.0031,33.5955
25.2294,1.5349,0.6651,0.6859,4374552.1458,48.0965,62.6398,0.6603,0.6927,17850092.6702,52.8782,42.3755,0.6603,0.696,25010891.548,50.6326,36.5196
23.7688,1.5716,0.667,0.6895,4440683.6683,49.2896,64.2608,0.6622,0.6958,17933671.1664,52.5407,43.5845,0.6622,0.6988,24921023.318,50.306,37.9926
21.6324,1.4524,0.6451,0.6781,4551066.9491,48.131,51.8877,0.6407,0.6858,17832581.3612,52.7347,39.8567,0.6407,0.6896,25033475.9431,50.1092,34.5714
22.4184,1.5329,0.6562,0.6858,4487288.9221,49.582,53.4429,0.6527,0.6924,17420102.1639,52.4888,40.646,0.6527,0.6958,24838626.1482,50.4907,35.6809
25.0273,1.5035,0.6709,0.6829,4451192.5857,48.2357,122.9586,0.6657,0.69,17627363.7662,52.405,63.0566,0.6657,0.6934,24645201.3846,50.8575,53.2773
23.4469,1.4255,0.6521,0.6754,4337891.8311,48.1209,69.8633,0.6481,0.6828,16550950.0368,52.9567,49.797,0.6481,0.6865,23081054.2581,50.9004,42.9393
29.1362,1.4809,0.6655,0.6808,4396747.0919,49.0575,72.2033,0.6603,0.6876,16622515.4287,52.6197,41.2469,0.6603,0.6909,23247077.4777,50.5224,34.939
31.4903,1.4383,0.6671,0.6767,4411450.3873,49.009,106.949,0.6619,0.6845,17497170.7989,52.0497,46.0806,0.6619,0.6882,24498696.0642,50.5464,38.0273
21.1215,1.402,0.6528,0.6732,4469640.3343,49.7506,106.5524,0.6487,0.6813,17294043.767,52.443,67.719,0.6487,0.6852,24281862.8485,50.6018,57.6917
30.2654,1.5058,0.6734,0.6832,4574638.7344,47.3143,102.9089,0.669,0.6907,18571701.365,52.7529,50.0234,0.669,0.6939,25272103.4886,50.9523,41.7513
23.5004,1.5023,0.6696,0.6828,4449788.3714,49.0439,127.8189,0.6651,0.69,17767337.2645,52.7378,70.4258,0.6651,0.6932,24366323.2772,50.5821,59.298
27.1449,1.4736,0.659,0.6801,4466187.6902,47.9975,56.137,0.6549,0.6874,17535547.4885,52.9918,38.6889,0.6549,0.6913,25263592.7669,50.0581,32.2481
27.9224,1.5302,0.6712,0.6855,4464654.4672,48.2818,79.7963,0.6667,0.6923,17833094.2342,52.7022,46.6676,0.6667,0.6953,24366885.0768,50.2469,39.4332
21.2113,1.4661,0.6646,0.6794,4475243.979,48.5634,141.6125,0.6601,0.6866,17246841.4571,52.9632,82.3825,0.6601,0.6902,24191215.3041,50.6271,68.7146
22.5269,1.4236,0.6523,0.6752,4215413.7881,48.9132,78.8742,0.6471,0.6831,17218499.0444,52.2345,50.9208,0.6471,0.687,24324715.5154,50.2972,43.7982
25.2819,1.4924,0.6616,0.6818,4384010.4319,48.0693,67.1552,0.6561,0.6888,17217401.1754,52.1392,42.7365,0.6561,0.6927,25041299.5347,50.0342,36.3251
31.4793,1.4899,0.6677,0.6816,4390824.1054,47.3258,65.5055,0.6623,0.6886,17175058.0534,52.9353,37.0607,0.6623,0.6925,25033159.1076,50.6484,30.5774
24.9066,1.4622,0.6628,0.6788,4116802.9978,47.6647,92.1502,0.6588,0.6864,17372868.562,52.7283,57.1164,0.6588,0.6899,24083518.1158,50.8979,48.5223
23.9905,1.5491,0.665,0.6872,4256002.4213,48.8286,64.3674,0.6595,0.6936,17221979.5887,52.124,42.3654,0.6595,0.6969,24537985.2667,50.3676,37.0478
22.0811,1.5711,0.6605,0.6894,4512021.9015,48.9734,53.9258,0.655,0.696,18391564.2441,52.3495,38.5574,0.655,0.6991,25825759.99,50.8248,34.4931
23.1341,1.4596,0.6481,0.6788,4515293.4166,49.1552,50.6546,0.6443,0.6865,17999259.8974,52.8506,38.1377,0.6443,0.6898,24387358.3433,50.717,33.6223
31.4274,1.4913,0.6633,0.6819,4586994.7994,49.8823,50.1929,0.6598,0.6892,18001076.7386,52.0658,31.7821,0.6598,0.6925,24821060.9794,50.59,27.5018
23.7191,1.4719,0.6563,0.68,4523021.2306,49.2521,65.9622,0.6522,0.6878,18413083.5873,52.8158,45.1545,0.6522,0.691,24901776.2585,50.025,38.7449
31.5868,1.5423,0.672,0.6867,4604762.0937,48.5374,60.2311,0.6684,0.6929,16956189.2802,52.4074,37.6614,0.6684,0.696,23728751.436,50.2856,31.8194
22.8827,1.6018,0.6738,0.6923,4273317.2778,47.6222,81.8384,0.6689,0.6983,17770125.0116,52.5041,54.2592,0.6689,0.701,24542891.6841,50.406,47.2729
21.9085,1.5484,0.6658,0.6871,4214957.2861,49.4176,82.3647,0.6612,0.6936,17257605.6862,52.0414,54.4866,0.6612,0.6964,23588938.7676,50.211,47.9358
20.1818,1.4923,0.6569,0.6819,4463226.9951,48.7219,82.8201,0.653,0.6891,17677584.8472,52.1021,58.9287,0.653,0.6926,24927799.0557,50.8029,51.8897
30.7366,1.501,0.67,0.6827,4490654.5314,47.3385,74.9599,0.6651,0.6898,17685946.1672,52.0156,40.8273,0.6651,0.693,24302240.3946,50.2045,34.5729
21.5138,1.6212,0.668,0.6942,4522666.7136,48.9222,61.4411,0.6641,0.6997,17131568.4621,52.2847,46.5808,0.6641,0.7024,24295166.0459,50.8999,41.7649
22.4128,1.5077,0.6606,0.6833,4354237.4499,48.7316,74.4774,0.6569,0.6901,17150912.7408,52.0697,52.4127,0.6569,0.6935,24252289.1698,50.3956,45.6023
21.7622,1.5365,0.6562,0.686,4343753.323,48.0144,53.7583,0.6518,0.6927,17535159.1676,52.2465,40.9229,0.6518,0.6957,24156430.338,50.8794,36.8404
21.2684,1.4732,0.655,0.68,4448106.5884,49.797,77.4131,0.6513,0.6878,18345818.7763,52.7068,54.0672,0.6513,0.6913,25294664.1802,50.477,46.7919
31.7262,1.4862,0.6668,0.6814,4689684.1117,47.8514,61.9356,0.6626,0.6886,17799236.3632,52.4921,36.7861,0.6626,0.6923,25189402.1379,50.0216,30.414
20.9462,1.4581,0.6538,0.6787,4576309.826,47.9327,78.4024,0.6502,0.6868,18836597.1433,52.0051,55.5876,0.6502,0.6905,25899263.4467,50.2371,48.4267
25.4658,1.4869,0.6556,0.6812,4258477.3202,49.2666,51.0958,0.6508,0.689,18386291.9352,52.6658,34.9778,0.6508,0.6923,25136767.5475,50.2149,30.3729
31.3062,1.5351,0.672,0.686,4571873.8094,48.9284,65.7691,0.6665,0.693,18376841.31,52.7868,35.5248,0.6665,0.696,25069130.9032,50.3062,30.0829
20.8665,1.5662,0.6691,0.689,4585627.5895,48.2013,94.606,0.6643,0.6956,18372888.2531,52.2521,62.2661,0.6643,0.6983,24782375.5799,50.8944,55.3569
30.1612,1.4377,0.6581,0.6766,4448948.0005,48.3228,54.9673,0.6528,0.6843,17254056.6978,52.0686,33.2884,0.6528,0.6882,24659945.6103,50.8953,28.6449
24.3153,1.4308,0.6636,0.6759,4232747.8395,47.5514,134.1682,0.6596,0.6837,17273897.1822,52.7842,72.8866,0.6596,0.6874,24118192.7336,50.5434,59.8412
27.5194,1.4558,0.6631,0.6783,4277430.7906,47.0581,79.4656,0.6576,0.6861,17762386.6011,52.9284,45.5255,0.6576,0.6896,24635539.4664,50.9369,38.5503
20.9633,1.4525,0.6446,0.6781,4431046.2253,48.6616,54.9358,0.64,0.6862,18568425.2199,52.142,40.4837,0.64,0.6899,25628845.8112,50.5028,36.0155
20.6963,1.5082,0.6649,0.6833,4368925.0053,47.039,107.4373,0.6596,0.6902,17233571.8153,52.2925,68.8373,0.6596,0.6934,23845570.8784,50.9277,60.2545
23.8999,1.6216,0.6706,0.6941,4185214.3046,48.3368,56.3166,0.6651,0.7,17935554.986,52.7678,39.2466,0.6651,0.7029,25332854.0118,50.5476,34.4559
20.1889,1.5189,0.6499,0.6844,4326068.8581,47.1065,51.5274,0.6458,0.6915,18161536.8253,52.106,41.2983,0.6458,0.6947,24882652.9267,50.553,37.1965
26.634,1.5133,0.6674,0.6839,4499096.4289,49.5607,77.9097,0.6638,0.6907,17385272.6252,52.6631,48.9671,0.6638,0.6944,25152353.9671,50.178,40.6044
26.8859,1.5439,0.6719,0.6868,4494386.0512,47.6649,80.0636,0.6666,0.6937,18355131.7292,52.7721,46.4194,0.6666,0.697,25780561.5658,50.9329,39.5877
20.4969,1.4789,0.6463,0.6807,4614857.0578,47.0364,51.9939,0.6406,0.6877,17112946.2646,52.2847,40.0609,0.6406,0.6913,24295796.8376,50.2734,35.4262
22.0773,1.6508,0.669,0.697,4471959.7683,49.3918,52.7324,0.6653,0.7025,18137165.0712,52.224,40.4219,0.6653,0.7051,25134182.8518,50.1184,36.032
25.0885,1.4452,0.6514,0.6773,4410105.4144,48.9524,53.5926,0.6461,0.6854,18247020.5274,52.4908,36.0159,0.6461,0.6892,25285105.5061,50.9211,31.6518
30.6496,1.4637,0.661,0.6792,4501228.3165,47.8409,52.8513,0.6554,0.6864,17086460.3357,52.4175,32.2602,0.6554,0.6896,23381803.154,50.6505,27.9558
21.1334,1.6107,0.6626,0.6931,4283195.2389,47.1789,50.8233,0.6571,0.6987,16968925.2618,52.7059,39.6654,0.6571,0.7016,24292146.8372,50.0013,34.8203
24.5845,1.6165,0.6731,0.6937,4297129.086,47.4388,61.396,0.6691,0.6991,16762528.5022,52.5712,45.1457,0.6691,0.7019,23718070.9335,50.3139,39.2394
28.439,1.4608,0.6674,0.6789,4487937.1077,48.1602,104.2479,0.6619,0.6866,18014240.5306,52.2058,49.7166,0.6619,0.6899,24348498.4992,50.5686,42.1758
25.2993,1.4377,0.6547,0.6766,4372942.266,49.4669,65.8533,0.6494,0.6847,18041723.1581,52.841,41.5042,0.6494,0.6886,25377517.7995,50.2861,35.1664
20.7627,1.4363,0.656,0.6767,4795122.9825,48.6308,102.9137,0.6505,0.6847,18188886.2229,52.153,63.3953,0.6505,0.6887,25677251.3866,50.384,54.3234
28.5567,1.4161,0.6558,0.6746,4495236.8489,48.3905,61.6098,0.6515,0.6831,18464712.5014,52.2314,37.9729,0.6515,0.6871,25657704.86,50.2195,32.1347
22.3864,1.5608,0.6624,0.6885,4575763.7969,47.5682,58.5737,0.6571,0.695,18024166.8243,52.9938,42.7159,0.6571,0.6981,25113826.2537,50.1603,37.0083
30.6004,1.419,0.6659,0.6748,4396561.7156,48.7006,123.1309,0.6623,0.6828,17497084.9667,52.8079,56.4212,0.6623,0.6865,24227348.1728,50.5855,45.2954
25.0173,1.5412,0.6699,0.6866,4477422.4528,49.9138,85.8992,0.6652,0.6929,17003771.788,52.3929,51.7089,0.6652,0.696,23873460.9333,50.7968,44.6932
26.5692,1.4611,0.6651,0.6789,4447649.9731,47.9393,96.9923,0.6615,0.6868,18347887.027,52.4848,55.7052,0.6615,0.6907,25904818.8339,50.8416,46.3865
22.617,1.4459,0.658,0.6774,4316383.7962,49.6276,95.3519,0.6535,0.6857,18626457.7734,52.5152,57.8184,0.6535,0.6894,25724423.1496,50.6818,49.5601
20.936,1.4969,0.6606,0.6823,4465914.596,49.7858,92.9018,0.6561,0.6898,18429995.0516,52.3113,60.094,0.6561,0.6932,25434735.1643,50.2236,51.9358
20.9062,1.5363,0.6657,0.686,4327938.935,48.9819,95.8101,0.6622,0.6928,17647739.8273,52.0051,65.3723,0.6622,0.6962,25158839.3584,50.3974,56.4989
20.2329,1.462,0.6442,0.679,4486216.7584,48.503,55.2651,0.6386,0.6867,18048132.7915,52.3489,40.7447,0.6386,0.6906,25633842.5334,50.7862,36.2472
21.3528,1.4738,0.6555,0.6801,4524678.7428,49.2274,77.2364,0.6499,0.6874,17388356.7525,52.4903,51.3027,0.6499,0.691,24600053.4252,50.4258,44.4703
21.1606,1.518,0.6556,0.6842,4259867.4939,49.8938,63.6998,0.6515,0.6916,18440687.1249,52.1221,45.4121,0.6515,0.6948,25376834.1477,50.7446,40.5972
22.9712,1.4743,0.665,0.6802,4578335.6175,47.1787,112.2933,0.6599,0.6873,17082351.5492,52.4725,66.4347,0.6599,0.691,24434068.5935,50.5235,55.7535
27.8191,1.5298,0.6701,0.6855,4446820.8411,48.0394,73.6198,0.6651,0.6923,17896569.4698,52.7137,43.6,0.6651,0.6954,24619432.5397,50.5542,37.208
25.9899,1.5631,0.6714,0.6885,4186646.7721,47.1251,70.923,0.668,0.6951,17916458.8712,52.2724,48.164,0.668,0.6979,24250212.5173,50.7884,42.1862
28.0379,1.5776,0.6721,0.6901,4579285.451,47.741,57.7532,0.6673,0.6961,17352370.9658,52.6839,38.2094,0.6673,0.6989,23873893.1048,50.109,32.8357
23.9035,1.4738,0.6639,0.68,4286384.5016,49.2201,101.8842,0.6603,0.6873,17198305.2376,52.1383,62.2029,0.6603,0.6909,24253748.9021,50.1263,52.2741
20.5357,1.4085,0.6449,0.6738,4366906.5789,47.3032,69.5367,0.6393,0.682,17500649.7519,52.5228,49.6445,0.6393,0.686,24692470.539,50.5865,43.2598
28.8231,1.4032,0.653,0.6734,4542768.0568,48.9749,56.4398,0.6475,0.6814,17272431.3991,52.7544,34.7212,0.6475,0.6857,24907486.8062,50.2004,28.972
23.0253,1.4308,0.6583,0.6759,4304517.1006,48.5692,101.7032,0.6527,0.6843,18440786.3736,52.0959,57.3465,0.6527,0.688,25234927.3943,50.7121,49.6306
30.2713,1.4494,0.6601,0.6775,4073456.0801,47.4831,56.92,0.6564,0.6852,17167661.1798,52.3355,36.6852,0.6564,0.6887,23766819.4989,50.7618,31.464
27.8051,1.4093,0.6572,0.674,4490680.0921,49.6301,76.9598,0.6519,0.6823,18059037.2885,52.5759,42.5494,0.6519,0.686,24674549.87,50.3507,35.9778
31.1614,1.4335,0.6613,0.6763,4568166.8152,48.5779,66.2965,0.6575,0.684,17384021.3957,52.6325,39.4037,0.6575,0.6879,24553477.7851,50.6753,32.7687
24.4179,1.5195,0.6725,0.6845,4569746.5541,49.6221,132.0968,0.6681,0.6917,18282407.9284,52.7262,68.6407,0.6681,0.6949,25219607.7203,50.7014,57.497
21.4198,1.5422,0.6675,0.6866,4355521.4268,49.2939,98.4416,0.6637,0.693,17048046.2576,52.0657,65.3202,0.6637,0.6964,24628887.1299,50.3191,56.0115
23.3617,1.4175,0.6533,0.6747,4465736.1736,47.0881,76.381,0.6482,0.6828,17738248.1999,52.5915,50.6038,0.6482,0.6868,24849879.4714,50.1411,42.8645
25.7829,1.4001,0.6527,0.6729,4244113.6075,48.4345,70.3496,0.6473,0.6809,16981148.1453,52.849,43.8787,0.6473,0.6852,24494097.6634,50.0503,36.431
21.8387,1.5933,0.674,0.6915,4399891.8381,48.8029,99.292,0.6694,0.6979,18528281.3779,52.8499,63.069,0.6694,0.7008,25624154.8956,50.4169,54.1446
27.422,1.5926,0.6722,0.6915,4462980.6411,48.8809,56.3905,0.668,0.6974,17395756.9497,52.2423,38.0317,0.668,0.7002,24250988.2691,50.6821,33.4088
21.1202,1.5436,0.6587,0.6867,4236617.0161,48.2891,62.0429,0.6545,0.6935,18010528.5189,52.4401,46.323,0.6545,0.6965,24544642.4738,50.3182,40.981
20.3161,1.4649,0.6524,0.6791,4199282.7743,48.129,75.8908,0.6472,0.6869,17992354.6755,52.4157,52.8946,0.6472,0.6909,25725791.2545,50.5835,45.9909
25.1278,1.4593,0.6554,0.6787,4335220.9916,49.1785,60.7174,0.6511,0.6864,17766521.3127,52.5976,40.9274,0.6511,0.6896,23994364.6423,50.7944,35.897
27.0128,1.4982,0.6627,0.6824,4462559.1279,49.4401,62.1062,0.6592,0.6898,18090973.694,52.851,41.4131,0.6592,0.6931,24844738.0695,50.7238,35.5656
30.0761,1.5598,0.6736,0.6883,4359377.7054,48.3718,65.265,0.6695,0.6949,17952735.053,52.0218,39.0976,0.6695,0.6976,24245262.1299,50.6339,34.0895
28.5096,1.5104,0.6645,0.6836,4487286.9163,48.8911,56.4491,0.6605,0.691,18561287.7026,52.811,36.819,0.6605,0.6941,24983004.6371,50.2503,31.5452
21.6603,1.5956,0.6657,0.6917,4324549.9896,48.5557,62.3104,0.6606,0.6977,17663203.6689,52.1962,44.595,0.6606,0.7005,24441983.9111,50.1218,39.5144
22.5682,1.6625,0.6729,0.6981,4289645.0381,47.8626,55.2841,0.6681,0.7033,17488820.9527,52.6407,41.605,0.6681,0.7055,23759049.9875,50.9268,37.596
29.8732,1.4166,0.664,0.6746,4450718.0901,49.7442,110.0283,0.6592,0.6827,17698765.806,52.0434,49.5815,0.6592,0.6867,24835132.2216,50.1366,40.5179
21.3267,1.4262,0.656,0.6756,4494696.4251,48.1245,104.0403,0.6505,0.6841,18657929.4085,52.5973,62.827,0.6505,0.6878,25604888.4401,50.8932,54.195
