Phi(固含量),d50(中位径_um),sigma(几何标准差),Emix(混合功_J),Temp(温度_C),Tau0(屈服应力_Pa)
0.6503,24.6642,1.4993,25017227.4487,50.25,30.5282
0.6578,24.6318,1.5376,24357613.6854,50.7761,35.0134
0.6424,21.1635,1.4223,25799889.7958,50.571,42.2054
0.6596,31.1985,1.4666,24256286.0279,50.6219,31.0775
0.6579,20.256,1.5763,4330802.6672,48.5682,55.4984
0.6545,21.101,1.5728,25344839.5339,50.8645,37.1275
0.6666,22.6126,1.5834,23810137.4908,50.9114,48.7262
0.6567,26.5395,1.5075,24424587.7637,50.7077,32.4195
0.6724,24.7766,1.6358,4352274.477,47.3596,51.564
0.6622,29.3305,1.4797,4193423.1026,49.0111,57.9324
0.6715,22.8201,1.5607,4516167.3277,47.6367,94.7701
0.6523,23.1489,1.4398,24614717.163,50.4039,46.8115
0.6648,30.843,1.4608,4493124.5421,47.3546,68.9646
0.6374,20.2236,1.4586,25317563.1056,50.0846,35.0272
0.658,24.1895,1.4697,23895713.3395,50.5126,47.89
0.6516,25.5328,1.4791,25363428.3858,50.2067,31.9134
0.6491,27.0687,1.4033,4478920.6735,49.4937,52.4118
0.6613,24.3903,1.411,4596747.2644,48.7281,131.2608
0.6733,30.6824,1.538,4424900.9715,49.2241,75.4144
0.6634,23.5757,1.5548,4420981.2052,48.5466,58.6808
0.6683,22.3489,1.6336,25618004.6555,50.0392,41.6285
0.6588,20.2438,1.4699,4495548.4964,49.3636,105.346
0.6554,24.152,1.4763,4528878.0853,49.4559,59.74
0.6542,23.2283,1.5095,25404276.4408,50.573,37.9372
0.6603,28.1595,1.4092,4562346.1134,49.7282,94.7345
0.6562,26.4115,1.4937,25532380.2649,50.7104,33.4377
0.6592,30.6687,1.4554,25150834.48,50.6822,32.6732
0.6612,22.123,1.4683,25125100.3626,50.2315,63.9868
0.6696,23.5609,1.624,23689658.2589,50.2555,42.1765
0.6588,20.0992,1.5006,24289501.5697,50.4052,62.5924
0.6591,28.5338,1.5051,23170541.9864,50.0315,31.0585
0.6664,21.3946,1.5326,4447287.0337,48.6071,96.3641
0.6488,20.4745,1.4029,24691673.9654,50.7803,61.2591
0.6627,28.172,1.4429,24007806.2949,50.8768,49.1424
0.6638,21.0759,1.6719,26122584.9977,50.5277,34.7871
0.6622,25.6912,1.5403,23757002.2607,50.2701,37.3202
0.6405,21.7907,1.4157,23753376.4965,50.2911,39.086
0.6627,21.3946,1.5326,26005880.4762,50.488,55.2036
0.6655,22.6823,1.5682,25135558.8587,50.849,48.397
0.6526,21.9667,1.5031,24651468.544,50.8536,41.7746
0.6643,26.6213,1.4999,4318479.623,48.5827,68.5757
0.6525,29.6607,1.4062,4348157.8455,49.5349,51.7748
0.6544,24.505,1.4054,4221487.69,48.5568,83.7378
0.6572,20.9668,1.5383,4602959.4084,48.7849,60.802
0.6501,28.2428,1.4137,22961868.7963,50.4775,32.9596
0.6563,25.5618,1.5048,24416541.2366,50.4224,34.6255
0.6567,24.0158,1.4341,4473377.9377,48.167,81.0848
0.6637,21.408,1.59,4533700.2934,47.7918,58.5212
0.6659,30.8922,1.5031,24182682.1875,50.5147,35.5089
0.6602,29.7057,1.5069,23591611.2631,50.0023,29.5381
0.6691,28.2247,1.5896,25012863.1772,50.211,32.7186
0.6647,21.9925,1.4757,4691088.9993,48.6788,122.3619
0.6628,30.9893,1.4685,4572111.3177,49.0506,57.42
0.6573,30.5273,1.4171,24280660.1446,50.8264,36.5221
0.6509,27.1908,1.4132,4534391.8484,47.1337,50.8783
0.6602,22.1315,1.4711,4504204.2929,48.1234,92.0318
0.6479,20.1816,1.5215,25458209.1394,50.8102,39.3762
0.6691,29.886,1.5052,4261954.2128,49.9961,76.5883
0.6577,25.3948,1.4035,4460350.6558,49.9559,100.279
0.6651,21.9787,1.596,4435762.1534,49.0615,59.1017
0.6701,22.3711,1.6419,4656660.0811,49.3367,56.6398
0.6746,27.413,1.568,4453043.7649,48.4251,79.2725
0.6626,30.2927,1.5262,24813440.9535,50.2379,28.5038
0.6535,25.3728,1.4555,24814068.0086,50.4342,38.2167
0.6543,22.462,1.4087,4112088.1732,47.0469,93.8354
0.6487,22.2676,1.4407,24322729.2709,50.1593,44.3784
0.6518,29.3662,1.4285,23776264.0319,50.7014,30.4047
0.6623,31.5926,1.519,24700318.3081,50.3612,26.8267
0.6671,30.2424,1.5413,24672557.9305,50.816,32.807
0.6702,24.1883,1.5735,4343499.2769,47.8829,71.5314
0.644,20.1011,1.5311,24662478.3889,50.3468,34.0889
0.6583,21.7284,1.5135,24406209.3137,50.7091,50.1482
0.6688,26.8408,1.62,25725608.5879,50.1425,31.1875
0.6462,23.1515,1.4488,24806830.5839,50.7426,36.8272
0.6536,29.8546,1.4148,25747854.1455,50.3453,31.9768
0.671,26.3636,1.596,4204492.7747,48.2291,55.2168
0.6479,24.3537,1.4312,24573855.939,50.0923,37.1678
0.6579,25.0643,1.4749,25232104.2361,50.9599,43.14
0.6566,27.2957,1.4187,25533397.5274,50.291,42.5102
0.648,20.4799,1.4557,4423526.9081,48.9816,65.437
0.6609,24.7491,1.5046,24659526.2072,50.0659,43.5919
0.6653,20.6793,1.5397,25128976.7338,50.0404,63.8858
0.6344,20.2571,1.4366,24168198.1925,50.8656,35.4544
0.6725,23.6015,1.5616,4653451.1212,48.7392,95.8833
0.6641,25.0075,1.52,4344275.1646,47.1037,64.7545
0.6683,20.7758,1.6202,4620782.9756,48.7949,66.9108
0.6668,22.123,1.4683,4588690.7566,48.0294,149.5194
0.6544,24.3893,1.4444,26201020.2523,50.0655,43.4434
0.6587,26.1514,1.5414,23947790.4372,50.1476,31.3353
0.642,20.1362,1.4191,23928414.6016,50.6225,47.7564
0.6538,22.5172,1.4791,25077740.0499,50.3028,44.5364
0.669,30.6824,1.538,24984397.449,50.4444,34.8225
0.6516,21.5093,1.4838,4097340.9627,48.464,59.932
0.6376,22.3112,1.403,24184378.8474,50.6028,35.784
0.6709,24.7678,1.5434,4315430.6137,49.0081,91.0083
0.6727,20.2423,1.7132,4312972.6957,49.2663,53.662
0.6713,30.2604,1.5436,4510146.2221,47.3846,59.8808
0.6681,25.308,1.555,4488267.4484,49.5545,67.3772
0.66,21.0537,1.6188,25137281.1359,50.4069,37.5442
0.6504,21.1763,1.4042,4374137.7915,49.6961,92.1669
0.6667,26.3764,1.5564,24281573.0858,50.3721,39.5691
0.6729,20.3878,1.5837,4469260.4677,48.2369,111.8357
0.6678,28.5114,1.5395,25046900.3775,50.5377,37.8532
0.6629,29.2245,1.4839,24653228.956,50.4639,37.4338
0.6595,25.6355,1.5214,4469311.9206,49.7603,50.7182
0.6528,24.6166,1.4067,4270319.1201,49.5322,76.3993
0.6685,29.5844,1.5582,25423930.7361,50.8182,33.4303
0.6621,26.5509,1.488,25659452.7044,50.6412,42.4224
0.6473,21.5718,1.4968,25157315.7339,50.5218,36.7349
0.6725,26.6501,1.562,4500621.731,47.4935,73.3705
0.6552,29.8752,1.4205,4370035.0713,48.2153,52.8416
0.6637,26.7931,1.4509,23933727.7644,50.1917,54.0569
0.6513,22.9542,1.4675,4255737.3347,47.541,55.0578
0.653,21.1459,1.5157,4591302.7195,47.5116,54.3224
0.6489,20.6791,1.4726,4313601.9972,48.911,61.3045
0.6524,30.0342,1.449,25207688.9126,50.5533,26.7502
0.6731,29.3771,1.5951,4476003.0346,49.815,52.2529
0.6744,27.3124,1.578,4287843.3401,49.3606,74.5223
0.6687,24.9145,1.6045,24322901.7946,50.5739,39.3573
0.6623,25.6938,1.5049,4077345.9522,47.6284,62.1557
0.6717,25.3194,1.5189,4583468.5878,49.0852,113.5676
0.658,24.6332,1.4579,23804731.9662,50.1682,48.3657
0.6647,23.6613,1.4495,4325111.7636,47.2208,129.1386
0.6552,25.7924,1.4304,4466777.5879,48.0979,66.1345
0.6404,20.9037,1.4445,25517821.4363,50.7342,37.9625
0.6584,30.9583,1.4062,24712291.2411,50.1873,38.3554
0.6675,20.2686,1.6674,24032412.1628,50.0515,43.8146
0.671,22.2852,1.6532,4563948.1927,48.0311,54.4591
0.6631,22.5305,1.4747,4378817.1929,48.6464,105.8586
0.6477,23.6953,1.4692,25178015.0597,50.7301,34.1335
0.6675,25.6228,1.5885,4411281.4065,49.927,52.1428
0.6619,21.2323,1.5994,24584068.3776,50.4521,42.608
0.6583,20.3171,1.616,23915696.6647,50.9347,39.3069
0.6677,25.6179,1.5946,23614298.2245,50.7798,37.8988
0.6597,20.1547,1.4986,4302086.0036,47.1602,89.4792
0.6556,21.6468,1.5464,4523509.0572,49.399,51.9038
0.6484,21.1696,1.4955,24090120.4039,50.8831,40.5054
0.6691,29.0378,1.524,4489217.7551,48.7126,66.9939
0.6692,28.5704,1.4974,4524921.078,49.8192,88.5409
0.6542,23.9015,1.4606,24331553.5444,50.6895,43.8527
0.6479,22.9053,1.4544,25411281.4448,50.7013,38.6677
0.6736,29.8547,1.5817,4463196.9397,48.4883,55.6294
0.6712,28.4438,1.5441,4281220.8561,48.4211,69.1455
0.6635,25.9178,1.4713,4701409.9929,49.1974,84.4552
0.6561,22.5736,1.4496,4628875.6631,47.8798,79.5325
0.6562,23.9288,1.4758,4539096.311,49.4453,63.4114
0.6697,25.4243,1.6094,24169710.7402,50.1533,38.4055
0.6508,24.1958,1.4301,23627513.4437,50.7191,43.0101
0.6595,23.8501,1.5408,4630831.9837,47.828,50.2482
0.6577,21.5297,1.4395,24988587.3918,50.2481,66.3492
0.6564,30.621,1.4576,24679708.8306,50.6326,29.2346
0.6602,23.5635,1.5197,4400340.9068,47.0003,58.9412
0.6595,28.904,1.4075,24358490.3542,50.1155,46.1173
0.6528,29.9005,1.4224,24507434.5258,50.3457,30.5993
0.6617,28.027,1.4666,4404911.0731,49.022,66.8717
0.6741,26.8064,1.515,4528638.4799,49.631,134.317
0.6724,25.4692,1.509,4463704.1879,47.7588,128.1914
0.665,21.4473,1.6188,25414548.033,50.6906,43.1776
0.6591,22.8024,1.55,4472788.9095,48.8533,52.894
0.6697,28.9394,1.4521,4581436.2375,47.3066,138.3347
0.6523,27.757,1.4166,24303837.3599,50.184,35.6513
0.6643,23.2594,1.6275,24521448.0389,50.7894,35.0504
0.646,22.9542,1.4675,24812069.3019,50.3468,34.4942
0.6452,22.1533,1.4609,23182729.0976,50.1647,37.5708
0.6628,20.5015,1.5886,25656547.0208,50.9504,49.1234
0.6544,24.2357,1.4445,23922617.7664,50.516,45.9303
0.6401,24.1507,1.4173,23739979.8995,50.2416,31.306
0.6552,23.6172,1.5165,24326881.6807,50.5317,37.4902
0.6574,20.9904,1.4184,4558031.5576,49.8824,128.0597
0.6659,26.75,1.5292,24357362.8557,50.3223,41.6913
0.6662,25.5893,1.4721,4391020.175,49.5464,107.6497
0.667,20.4091,1.5986,4481103.0071,49.8026,75.2731
0.665,24.4766,1.4344,4404156.6045,47.6541,144.5337
0.6668,20.2258,1.5631,25158808.5963,50.5497,65.1349
0.6522,27.6621,1.4015,4217294.7802,47.2873,57.5383
0.6614,31.1361,1.4123,4396550.1807,49.3437,82.0676
0.6672,24.7766,1.6358,24603938.5618,50.409,32.9037
0.6436,21.2055,1.4022,4359846.1032,48.0962,64.8274
0.656,27.9597,1.461,24293474.5849,50.2883,33.9341
0.6589,22.5244,1.4544,24052275.2268,50.0678,60.4144
0.6351,20.1535,1.4157,24930369.9558,50.023,38.1167
0.6531,24.0734,1.5124,24025398.5624,50.4241,34.0955
0.6601,20.3292,1.4591,4346909.5291,47.8154,117.6928
0.6505,28.1508,1.4138,25436473.2065,50.8802,32.7094
0.6728,22.2473,1.5685,4533502.7728,48.9217,105.6036
0.6672,20.6647,1.5832,4451008.5439,47.6245,77.0452
0.6523,25.0685,1.5096,24972306.4286,50.82,30.8585
0.6332,21.3721,1.4164,25002031.2051,50.379,32.3249
0.6671,22.9392,1.5877,4540180.3664,48.8094,62.2189
0.6617,27.7083,1.4789,4338131.881,48.0606,61.5387
0.6658,24.9691,1.5896,25260286.6148,50.2485,36.4826
0.6629,27.5408,1.5201,4406813.7376,48.8989,52.0503
0.6541,27.2236,1.473,24024797.7451,50.0887,31.8344
0.6691,30.936,1.4687,4778118.4573,49.1913,96.4204
0.67,23.4705,1.6687,24807491.1554,50.2142,35.4777
0.6519,20.0349,1.5472,25769708.9599,50.7988,41.2201
0.6497,30.5239,1.4203,24136195.5895,50.988,26.9245
0.659,20.5823,1.5209,4483728.3432,48.7549,75.3588
0.6713,21.9532,1.5988,4487361.0336,47.5131,77.4135
0.658,23.8781,1.4927,4481546.428,49.1579,62.8166
0.6678,20.7691,1.6202,4561156.1467,47.1384,63.0957
0.6713,25.6324,1.6164,4686063.7823,47.951,51.1591
0.6634,21.0537,1.6188,4206776.285,49.9288,54.3964
0.6698,27.109,1.5775,4137906.1027,48.0479,54.6285
0.6716,24.8493,1.5931,4443007.7956,49.6994,67.3716
0.6697,31.2783,1.5193,25486069.3843,50.0172,37.0203
0.6676,27.1382,1.4681,4560022.3622,47.7123,107.1579
0.6575,23.782,1.4688,25745948.6917,50.1165,47.0931
0.6663,28.2879,1.4863,23998739.8777,50.3712,46.5842
0.6633,31.0076,1.4171,25406983.727,50.0726,45.0042
0.661,29.2721,1.4233,23462583.1681,50.2833,45.8838
0.6551,25.1211,1.4921,26255829.8902,50.0345,34.9231
0.6581,30.9893,1.4685,23731321.0628,50.1244,29.2671
0.6645,26.1476,1.4231,4608716.1108,47.1639,132.1465
0.6693,26.9025,1.5908,24464842.0057,50.5452,36.6605
0.648,23.959,1.4217,4560212.821,49.254,57.1942
0.6634,31.802,1.4878,25369871.0652,50.7345,31.488
0.6711,29.8361,1.5151,4228118.3668,47.4423,78.4122
0.6489,20.7286,1.4683,25097393.2931,50.7464,46.5979
0.6604,22.7727,1.4619,23573296.0797,50.3764,61.8764
0.6516,22.8852,1.495,24826252.945,50.3721,37.7984
0.664,26.0016,1.4697,25014258.3309,50.9547,53.2296
0.6692,27.413,1.568,23980815.4143,50.4188,38.8934
0.6619,30.7887,1.4188,24681976.2908,50.28,43.1135
0.668,30.953,1.4901,4496032.8026,49.4841,72.3947
0.6673,31.4042,1.482,23907828.7219,50.346,40.5096
0.6481,21.2494,1.4757,24111910.6063,50.1256,42.0357
0.6467,24.0884,1.4051,4510425.5432,49.4638,58.469
0.6603,23.8581,1.4899,4641982.3172,49.5397,72.9992
0.649,24.4706,1.4319,4326181.7202,47.0561,51.7753
0.6506,23.1172,1.5247,24431317.6538,50.5002,32.3948
0.6546,22.6148,1.4704,24694706.4726,50.814,47.7438
0.6643,25.1132,1.47,23523213.068,50.2763,58.4802
0.6576,22.5448,1.514,4235356.6487,47.5728,59.5021
0.6589,21.7944,1.5613,23736076.4948,50.1153,42.2235
0.6586,25.9253,1.4191,4424042.7783,48.3543,88.4969
0.6723,29.3709,1.5059,4411696.1177,48.4704,100.5173
0.6429,21.3869,1.4127,4412898.2775,49.562,60.7909
0.6553,23.6009,1.4963,24955726.2397,50.9465,40.6406
0.6527,22.9378,1.4904,23910902.3421,50.6416,40.5229
0.6609,26.0264,1.5019,24650419.5696,50.2536,39.9765
0.6722,23.8863,1.5848,4543506.0968,48.1164,76.8118
0.6698,27.7181,1.5352,4485121.4718,49.5652,71.9171
0.6715,30.6409,1.5152,4446051.7189,48.8523,78.6214
0.664,25.0678,1.4985,4366715.7805,49.4726,78.3783
0.6572,31.0032,1.4444,24653906.4595,50.6444,31.1235
0.6571,20.6127,1.4532,23788206.848,50.7332,68.7274
0.6726,31.6958,1.4913,4277068.8545,48.4459,106.3922
0.6572,23.3865,1.5158,24580186.1034,50.32,40.776
0.6597,23.1007,1.4278,4329052.2947,47.4972,110.5095
0.6579,27.7121,1.42,23758406.91,50.5453,45.107
0.6579,31.3143,1.4303,4310782.6142,47.8132,52.8517
0.6598,25.7051,1.5299,24206430.8185,50.0744,35.1356
0.6665,26.8292,1.5364,4419088.7658,48.9983,61.0027
0.6631,20.0001,1.5561,4518530.5626,48.2399,79.081
0.6598,23.7583,1.5568,24453244.1056,50.6992,37.4929
0.665,28.2684,1.4533,4632933.3294,47.61,88.8456
0.6571,20.7656,1.4081,4120553.367,48.9917,137.8952
0.6701,29.7433,1.5149,4328157.3508,47.449,72.5699
0.6639,25.6804,1.4567,4198802.1028,47.2704,97.3781
0.6497,29.022,1.4112,24349796.5618,50.7689,30.6171
0.6588,31.1537,1.4698,25338966.6248,50.347,29.0132
0.6595,31.0362,1.4124,4442216.7556,48.7113,69.7348
0.6685,29.6412,1.5773,25614545.5423,50.8532,30.6635
0.6635,24.5897,1.4681,4550709.0111,47.5857,93.2648
0.6599,24.7111,1.4814,24775742.3602,50.9476,47.1048
0.6673,22.5806,1.5285,23749043.8449,50.044,62.7952
0.6691,23.356,1.5622,4391201.6979,48.2722,77.8446
0.6664,27.3307,1.5891,23686043.5138,50.7498,32.2399
0.6741,26.8483,1.5305,4424106.9074,47.0532,107.5742
0.6563,23.3673,1.4936,4457509.082,49.62,60.939
0.6645,24.6457,1.5557,4175880.1664,49.3588,57.8449
0.6641,27.843,1.52,4383531.8858,47.2498,52.5065
0.6574,31.5815,1.4262,4249534.4294,48.251,52.1579
0.6546,23.4494,1.4824,4451391.7242,48.0451,57.079
0.6449,23.8853,1.4281,24635505.2316,50.6798,35.7536
0.6657,20.9734,1.5659,4347051.4275,48.0714,77.7979
0.649,25.6312,1.451,25326061.1085,50.8846,32.6444
0.6545,20.2024,1.4909,4373825.0634,48.9794,74.9469
0.6661,20.5895,1.6682,24374211.5298,50.8379,40.8497
0.6658,20.5135,1.5565,24651526.3195,50.2319,62.482
0.6526,25.8738,1.4491,24475376.5782,50.4316,36.6198
0.6646,22.3817,1.5659,24864867.6306,50.907,48.6673
0.6625,29.1108,1.4427,24044057.5735,50.3423,45.0029
0.6624,21.8458,1.589,4132256.69,48.152,53.9443
0.6576,26.2275,1.439,24362368.6804,50.2412,44.9569
0.6565,22.6987,1.4005,4503977.8566,48.4345,114.3873
0.6567,22.8852,1.495,4575773.2441,49.7083,63.9724
0.6695,22.7814,1.5977,4284300.9897,47.6586,65.9315
0.6532,23.7998,1.4959,24471733.5502,50.1461,36.7834
0.6608,25.854,1.4239,4494962.0424,48.6116,100.5253
0.659,22.7918,1.5042,24947640.9987,50.9468,48.3904
0.6596,23.0687,1.5609,4492374.1948,49.971,51.1159
0.6534,29.3636,1.4111,4378333.2588,49.3484,53.5079
0.6607,21.8293,1.4574,4273590.482,47.9683,108.1551
0.6558,28.5413,1.4485,24638867.2562,50.6655,34.1356
0.6469,21.5093,1.4838,25067606.3418,50.7694,38.4887
0.6431,22.0571,1.4074,4452584.1022,47.7443,56.5558
0.6568,31.8409,1.4549,25365459.5507,50.3784,27.2996
0.6701,26.4404,1.4792,4247603.0754,48.4213,132.3299
0.651,21.9732,1.4981,4193079.5117,49.4347,53.0676
0.6578,23.0136,1.4998,4450677.5217,48.4222,63.5596
0.6579,21.3391,1.5177,24013954.7597,50.702,50.7532
0.6656,30.7936,1.4962,24117068.4774,50.4756,36.2513
0.6453,22.8102,1.4407,4424475.0401,49.0429,50.9013
0.6512,20.2566,1.4714,24861593.1276,50.2818,51.8071
0.6441,22.6857,1.4233,24723179.7773,50.5423,39.1842
0.6583,23.5757,1.5548,24384427.6343,50.0894,35.8047
0.6691,20.8805,1.6558,23525652.3779,50.7577,46.6987
0.6626,29.3868,1.4774,4506650.6182,49.9084,60.7382
0.6661,22.7187,1.5672,4437564.7463,48.0966,67.0783
0.6585,29.7829,1.4068,23591805.1445,50.2276,42.4995
0.6482,23.5187,1.4372,23721298.041,50.0302,39.7298
0.6591,21.4926,1.5379,4244098.1438,47.4608,61.724
0.6631,20.2334,1.5114,4437463.1469,48.5105,101.678
0.6669,29.1108,1.4427,4288545.748,47.3513,113.286
0.6545,26.1825,1.4366,4345489.2023,48.2369,59.7852
0.6688,22.4291,1.5455,4547336.0793,49.0927,94.5327
0.6639,30.7346,1.4677,4386923.5962,47.6429,62.1806
0.6569,21.692,1.4951,4279824.2065,49.6247,72.55
0.6408,22.2777,1.415,25589025.3075,50.1013,36.9181
0.6405,20.5595,1.4575,24919525.3264,50.3108,37.5152
0.6602,21.5899,1.5956,24419236.087,50.0739,39.1437
0.6479,24.7085,1.4027,24390297.255,50.0642,40.2818
0.668,26.1113,1.4741,4164495.907,47.9003,115.3995
0.6609,27.9414,1.4171,4381670.2348,49.0958,93.8785
0.6717,23.6514,1.5758,4635622.5097,49.2064,82.8157
0.6618,23.6467,1.5298,24426861.3902,50.6246,45.3668
0.666,25.9098,1.4479,4419677.2412,49.7014,129.2031
0.6578,25.8289,1.5126,24902687.4153,50.8029,34.8911
0.6653,20.2542,1.5582,4420840.6294,49.1446,87.4909
0.6695,29.2857,1.5874,24917400.9137,50.9111,31.7035
0.6578,20.4995,1.5915,23868492.6908,50.2253,41.0081
0.6466,20.3346,1.5181,24627862.7954,50.2932,37.612
0.6553,25.7192,1.5082,23549573.7166,50.0979,32.7058
0.6724,20.4535,1.6482,4420423.8557,47.2431,69.9517
0.6623,29.6293,1.4111,24591214.0089,50.6735,49.8083
0.6722,30.5162,1.5161,4341984.6099,48.1103,82.986
0.658,25.0685,1.5096,4281942.658,47.6388,50.4269
0.6591,30.554,1.4406,25062329.9008,50.3152,34.753
0.6623,25.0643,1.4749,4424202.8988,48.6641,81.3369
0.6735,28.8265,1.5646,4268115.5499,48.1848,67.9406
0.6615,22.1659,1.5452,4017059.5605,49.5068,65.8257
0.6562,23.6416,1.4675,24726195.7615,50.3112,46.3873
0.6554,25.6529,1.4452,4460648.505,47.7434,60.9523
0.6683,26.8274,1.4678,4201016.8773,49.3666,123.8437
0.6655,21.1365,1.612,4458851.7195,49.9928,61.0241
0.6681,29.0272,1.4598,4360296.4382,49.0581,110.8565
0.6534,23.4795,1.4006,4342325.2726,47.8531,86.533
0.6627,31.9776,1.4678,4403774.1829,47.5729,52.6427
0.6456,20.1055,1.4127,24460670.0205,50.4842,54.4674
0.6625,27.8316,1.4988,24488970.7391,50.1684,37.9197
0.6678,23.2768,1.6104,4621517.9122,49.2199,55.366
0.664,26.4308,1.5113,24911552.1213,50.3791,42.2694
0.6676,31.7191,1.5002,24692288.2797,50.8456,36.7529
0.6682,23.7495,1.6076,22967548.3199,50.9918,43.0848
0.6595,27.6374,1.4437,4305279.5677,48.388,69.0616
0.661,25.8117,1.4071,4460446.1825,47.2768,115.5878
0.6731,20.9806,1.6056,4539294.3689,49.6097,94.6557
0.6586,29.8546,1.4148,4540577.3482,47.5196,66.8763
0.6722,21.6109,1.6782,4291728.8237,48.0458,53.6089
0.6642,26.9736,1.4203,4444058.6448,47.9221,127.5569
0.6588,29.2597,1.4738,24919682.3111,50.4651,32.7393
0.6711,20.6016,1.6784,4401569.4738,47.2051,54.8932
0.6558,20.8993,1.472,4289614.819,49.3122,83.3046
0.6529,22.7111,1.4525,4467648.0983,48.3283,66.6209
0.6704,31.0547,1.5196,4364252.1616,47.9574,66.1738
0.6726,30.972,1.5702,4453035.6017,48.1906,52.3362
0.649,25.118,1.4371,24081064.9973,50.524,36.048
0.6394,22.0571,1.4074,23899376.5556,50.7531,38.3008
0.6675,20.6814,1.52,4536510.7408,49.6416,123.5836
0.6555,20.6831,1.4458,24139060.2644,50.0756,64.6285
0.6573,27.7242,1.4954,23980228.0728,50.8816,32.204
0.6668,24.6084,1.5668,4387642.4771,48.6358,60.2641
0.6598,27.1757,1.5292,24602639.2507,50.9875,31.981
0.6646,21.2962,1.5028,4423482.4115,49.6126,109.6484
0.6503,24.4342,1.4404,23911206.1875,50.0343,39.0364
0.6719,29.856,1.5497,4614815.7309,48.5551,62.6713
0.6567,30.9632,1.4393,24423762.9948,50.9426,31.4898
0.6566,30.1999,1.4084,23220480.883,50.2705,38.06
0.6748,30.5148,1.5398,4516286.5065,49.2633,85.1106
0.6599,25.821,1.4701,23961199.6491,50.4492,45.276
0.6663,25.4855,1.5546,4267326.6356,48.9495,59.4474
0.6664,23.7624,1.6433,24235395.5839,50.6647,34.0713
0.6431,20.2844,1.468,25329352.4134,50.0175,39.8615
0.6392,21.2055,1.4022,24884901.1003,50.4857,41.2476
0.666,26.9241,1.4795,4395823.3163,49.1305,89.2224
0.6592,27.054,1.4206,24756924.663,50.3524,48.9195
0.6633,28.047,1.4641,24700433.6844,50.5782,45.2995
0.6605,20.3076,1.5768,23178260.6706,50.5743,49.3111
0.6721,20.2258,1.5631,4186226.2262,48.2515,125.7371
0.6539,21.8721,1.5047,24791680.4208,50.3615,43.2677
0.6649,29.725,1.5112,24496635.224,50.2262,34.9541
0.6651,21.9833,1.5248,4517802.4997,49.8079,91.4551
0.6695,31.019,1.5472,23746015.2144,50.7083,34.2139
0.6602,21.2259,1.4556,4487240.9194,48.4617,112.6085
0.6745,20.241,1.6274,4420439.5876,49.8545,96.7486
0.6549,27.6374,1.4437,24043930.8758,50.558,36.1619
0.6606,28.9695,1.4643,4355204.0509,49.759,60.1998
0.6569,26.3432,1.4115,4430960.8002,47.5459,78.8136
0.6544,22.0856,1.4396,4300805.6624,48.9274,83.2819
0.6467,21.2334,1.4263,23887024.2636,50.2195,48.3843
0.659,30.0663,1.4164,24120502.1169,50.2217,40.4335
0.6585,28.7864,1.439,25613787.1639,50.5777,38.2074
0.6679,26.2762,1.458,4551549.6805,48.7115,133.1181
0.6707,26.9749,1.5297,4378098.8333,48.3189,82.6293
0.6534,20.8793,1.4821,24182910.8222,50.4863,51.3524
0.6635,29.0944,1.5085,23999255.8882,50.6772,35.3462
0.6563,23.6461,1.4916,4598058.8221,48.7481,58.6964
0.655,30.5239,1.4203,4501747.4586,49.9724,51.8827
0.658,22.4904,1.4958,24386066.2528,50.5999,49.6659
0.6611,30.2689,1.4603,4263577.2947,47.0631,55.1397
0.6713,23.2205,1.6017,4350612.9426,47.221,67.8462
0.6706,22.5858,1.5576,4424518.35,47.2031,92.4031
0.6495,26.1052,1.421,4317753.0871,49.0628,51.8555
0.6686,30.8002,1.5014,25579394.6094,50.397,39.7449
0.6515,26.5939,1.4571,25398501.7115,50.3616,31.92
0.6443,20.8114,1.4553,24422842.1918,50.6393,41.9654
0.6595,28.3596,1.4527,4126549.0813,48.9413,62.8172
0.656,25.6065,1.4373,4384285.8854,47.2708,65.822
0.6572,25.3966,1.4834,25147305.8339,50.7807,39.4339
0.6624,24.0572,1.4596,4419937.9499,47.0954,95.4829
0.6569,23.2928,1.4842,4681702.8985,49.0382,65.1389
0.6648,29.2721,1.4233,4211589.5303,47.7382,112.0112
0.6626,21.3658,1.5612,25181372.7037,50.2524,49.432
0.6676,25.5344,1.5205,4491401.6679,48.1267,78.9513
0.6519,21.8802,1.4952,4454764.3989,48.0415,54.4938
0.6526,21.0487,1.5166,4556454.1061,48.6941,55.326
0.6639,24.9859,1.5189,25062124.8366,50.5454,45.6979
0.6624,30.9399,1.4511,4527891.8858,47.116,61.5744
0.666,25.4237,1.4519,4474781.9736,49.3614,127.7428
0.6432,23.3787,1.4359,25092990.587,50.9843,34.4016
0.6673,23.9404,1.4839,4497391.3642,48.3633,118.1068
0.6568,26.0241,1.4168,4624628.9105,49.4506,80.3727
0.6493,21.8094,1.467,25642121.5266,50.853,42.6847
0.6613,29.8621,1.4154,4275751.3476,47.464,83.019
0.6702,21.8497,1.5419,4531713.0452,49.7767,113.6231
0.663,22.4443,1.5965,24706752.5475,50.021,39.7153
0.652,21.7982,1.4106,24230289.9054,50.028,58.4409
0.6643,29.7377,1.4911,4340426.0299,48.7083,58.7184
0.653,20.1119,1.4068,25006849.075,50.0387,71.5257
