d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
10.1537,1.4838,0.4856,0.5792,1324008.8475,27.1877,15.5381,0.4856,0.5853,5216221.5166,28.6999,15.9134,0.4769,0.5889,7568573.5898,28.355,11.0533
9.2513,1.4505,0.4797,0.5772,1308929.6979,25.9064,16.6825,0.4797,0.5833,5171919.6848,29.9985,20.2614,0.4761,0.5872,7658802.8804,27.1322,14.3784
10.6452,1.4003,0.4826,0.5743,1379713.2321,25.9311,17.9212,0.4826,0.5808,5361684.374,29.7125,21.2145,0.4739,0.585,8035687.4154,27.2423,13.1712
8.2386,1.4636,0.4753,0.5782,1438185.7614,27.732,18.9889,0.4753,0.5845,5422767.6273,28.9542,19.1161,0.4679,0.5878,7597844.1971,29.1804,14.3932
9.3156,1.4063,0.4701,0.5747,1391476.84,25.3384,14.3929,0.4701,0.5811,5355468.2415,28.5264,16.7403,0.4668,0.5851,7889577.4234,27.6058,13.582
9.7117,1.4203,0.4752,0.5755,1353846.3896,26.8668,16.3337,0.4752,0.5818,5298080.9661,31.3431,19.9241,0.4713,0.5857,7802204.3761,27.6792,13.5518
9.3101,1.4021,0.479,0.5745,1446716.7718,27.9707,23.7352,0.479,0.5818,5944495.2257,28.2678,22.1982,0.475,0.5855,8287024.385,29.9845,20.8393
7.1903,1.4584,0.4756,0.5777,1335577.61,25.9126,22.8899,0.4756,0.583,4660359.2968,31.945,31.2579,0.4719,0.5863,6819916.1971,27.2631,20.1473
7.9105,1.499,0.4768,0.5801,1355305.3774,26.4399,16.1744,0.4768,0.5864,5352005.6694,29.9085,18.8415,0.4677,0.5895,7389357.0464,27.863,11.4494
7.7695,1.4113,0.4599,0.575,1416482.4213,25.8441,14.7091,0.4599,0.5814,5321492.5903,31.8925,20.044,0.4563,0.5844,7269676.9084,28.3411,13.9572
10.944,1.4179,0.4839,0.5752,1275376.3007,26.975,17.4925,0.4839,0.5811,4899960.0126,29.0457,18.5979,0.4767,0.585,7426051.3611,27.1947,12.56
8.1365,1.4265,0.4708,0.5759,1409495.5155,25.3609,17.3653,0.4708,0.5824,5448629.616,31.5906,24.0054,0.4672,0.5863,7941678.0084,28.8557,17.4571
8.6812,1.4438,0.4883,0.577,1444424.5816,27.1836,28.4855,0.4883,0.5831,5263027.6642,30.6459,32.5909,0.4785,0.5869,7716068.3142,28.0772,19.5002
10.0524,1.425,0.4709,0.5758,1419108.0847,25.6854,11.7843,0.4709,0.5826,5620268.2178,28.0823,12.9328,0.462,0.5864,8073668.5136,29.6437,10.0856
7.9272,1.4752,0.4758,0.5788,1396917.5814,25.6731,16.9263,0.4758,0.5856,5689142.769,31.7575,22.9482,0.4711,0.5894,8199258.8277,28.6951,15.6445
7.3886,1.4136,0.4601,0.5753,1467782.4859,26.4397,16.8753,0.4601,0.5818,5503708.7306,30.6027,20.5088,0.4554,0.5853,7757849.2355,28.9048,15.1478
8.0296,1.5277,0.4805,0.582,1486749.0709,27.7036,16.5333,0.4805,0.5876,5078334.2161,28.2831,16.1158,0.4768,0.5914,7636752.8448,28.7514,13.7952
9.2442,1.4779,0.4806,0.5787,1266838.9029,26.8197,15.8166,0.4806,0.5859,5787871.7147,31.6489,19.4788,0.4742,0.5893,8066735.3665,29.64,13.4389
9.4218,1.4067,0.476,0.575,1580676.0739,25.7138,17.5201,0.476,0.5806,4999081.6427,30.6494,22.5709,0.4716,0.5847,7610382.6102,29.0037,17.0071
8.7418,1.4469,0.4733,0.577,1348021.594,27.2807,16.8098,0.4733,0.5832,5222129.7055,30.3964,19.0026,0.467,0.587,7636919.6467,29.0102,13.5222
9.2456,1.4106,0.4647,0.575,1438250.064,25.587,12.1246,0.4647,0.5815,5412230.3087,30.4523,15.5424,0.4579,0.5854,7934279.3245,27.7824,10.0264
10.823,1.4706,0.4855,0.5784,1356999.2137,27.5153,14.9134,0.4855,0.5855,5840384.7367,31.8243,17.6184,0.4797,0.5886,7859079.1812,28.1337,11.3134
8.6482,1.424,0.4715,0.5757,1380980.9914,27.2499,18.2996,0.4715,0.5821,5339523.8203,30.4162,20.7169,0.4671,0.5858,7694700.8643,29.2516,16.0577
7.3332,1.4099,0.4614,0.5749,1379104.7048,27.5618,19.8507,0.4614,0.5811,5201089.0179,28.6997,20.0299,0.4575,0.5849,7625909.229,29.7857,17.9359
12.1503,1.4051,0.484,0.5747,1421305.5964,25.9427,14.0145,0.484,0.5814,5601437.4731,30.466,17.2269,0.4738,0.5859,8460876.3145,28.7847,10.7873
11.6972,1.4458,0.4796,0.5771,1407850.7413,26.5635,11.1539,0.4796,0.5826,4842076.2282,28.8602,12.1662,0.4768,0.5861,7087949.1855,29.447,11.0486
10.7914,1.4266,0.4791,0.576,1448309.5828,25.9081,13.5853,0.4791,0.5824,5450271.7998,29.5753,16.0442,0.4746,0.5861,7822565.0059,29.7783,13.4539
7.2658,1.4052,0.4779,0.5747,1427140.7709,25.8538,32.0157,0.4779,0.5807,5157949.24,29.4449,37.8354,0.4705,0.5844,7451143.695,29.8467,29.311
